ID,PopulationUntransformed,SeriesStep
9702,63129,86
9702,56860,87
9702,57848,88
9702,63529,89
9702,70532,90
9702,71954,91
9702,103621,92
9702,148670,93
9702,146137,94
9702,115323,95
9702,65558,96
9702,66069,97
9702,80005,98
9702,90633,99
9702,85603,100
9702,127019,101
9702,177052,102
9702,175494,103
9702,132752,104
9702,136451,105
9702,120430,106
9702,77844,107
9702,74062,108
9702,78039,109
9702,105659,110
9702,115430,111
9702,145889,112
9702,115560,113
9702,96114,114
9702,163088,115
9702,67072,116
9702,50193,117
9702,54333,118
9702,64587,119
9702,62488,120
9702,125733,121
9702,87803,122
9702,84439,123
9702,83835,124
9702,55439,125
9702,52578,126
9702,46529,127
9702,54370,128
9702,66821,129
9702,70802,130
9702,78755,131
9702,78857,132
9702,50842,133
9702,72939,134
9702,64179,135
9702,72713,136
9702,64689,137
9702,74000,138
9702,100000,139
9702,110000,140
9702,105000,141
9702,102000,142
9702,95000,143
9702,86000,144
9702,66000,145
9702,67000,146
9702,56000,147
9702,57000,148
9702,78000,149
9702,53000,150
9702,35000,151
9702,43000,152
9702,48000,153
9702,35000,154
9702,23000,155
9702,24639,156
9703,1296,0
9703,1338,1
9703,1123,2
9703,1191,3
9703,1192,4
9703,1339,5
9703,1305,6
9703,1250,7
9703,1514,8
9703,2232,9
9703,2557,10
9703,1478,11
9703,1553,12
9703,1935,13
9703,2144,14
9703,1752,15
9703,1438,16
9703,1171,17
9703,1296,18
9703,1605,19
9703,1490,20
9703,1579,21
9703,1958,22
9703,1698,23
9703,1773,24
9703,2144,25
9703,1584,26
9703,1343,27
9703,2401,28
9703,2174,29
9703,2306,30
9703,1750,31
9703,1400,32
9703,1996,33
9703,2145,34
9703,3000,35
9703,2940,36
9703,2674,37
9703,2822,38
9703,3701,39
9703,2983,40
9703,3338,41
9703,3737,42
9703,4667,43
9703,4364,44
9703,4151,45
9703,4006,46
9703,3997,47
9703,3694,48
9703,3486,49
9703,3911,50
9703,3897,51
9703,4160,52
9703,4548,53
9703,3447,54
9703,4320,55
9703,5077,56
9703,866,57
9703,8206,58
9703,3044,59
9703,6492,60
9703,3425,61
9703,3947,62
9703,2908,63
9703,2297,64
9703,5837,65
9703,7753,66
9703,4211,67
9703,3747,68
9703,5394,69
9703,7331,70
9703,8069,71
9703,10528,72
9703,9635,73
9703,7895,74
9703,9051,75
9703,10552,76
9703,11192,77
9703,3795,78
9703,18100,79
9703,13012,80
9703,5441,81
9703,22303,82
9703,15487,83
9703,10208,84
9703,15934,85
9703,10792,86
9703,9465,87
9703,8636,88
9703,7153,89
9703,5960,90
9703,6820,91
9703,6971,92
9703,6398,93
9703,8168,94
9703,6648,95
9703,9266,96
9703,11810,97
9703,9155,98
9703,8296,99
9703,9221,100
9703,12318,101
9703,11385,102
9703,10223,103
9703,13992,104
9703,12433,105
9703,13011,106
9703,12454,107
9703,13664,108
9703,14205,109
9703,13659,110
9703,14527,111
9703,12606,112
9703,19991,113
9703,14626,114
9703,14609,115
9703,12673,116
9703,11818,117
9703,12623,118
9703,12778,119
9703,11431,120
9703,8875,121
9703,11766,122
9703,12414,123
9703,11559,124
9703,12278,125
9703,13201,126
9703,9988,127
9703,10124,128
9703,10317,129
9703,12292,130
9703,9207,131
9703,12270,132
9703,10867,133
9703,8322,134
9703,11597,135
9703,8748,136
9703,9280,137
9703,8180,138
9703,9200,139
9703,8600,140
9703,7500,141
9703,7500,142
9703,8900,143
9703,9100,144
9703,9300,145
9703,10000,146
9703,9500,147
9703,9000,148
9703,8500,149
9703,10000,150
9703,6500,151
9703,4500,152
9703,10500,153
9703,7300,154
9703,6000,155
9703,6400,156
9704,4009,0
9704,7179,1
9704,4198,2
9704,1444,3
9704,838,4
9704,631,5
9704,917,6
9704,1881,7
9704,3842,8
9704,5338,9
9704,5820,10
9704,6000,11
9704,3005,12
9704,1771,13
9704,1138,14
9704,1088,15
9704,1128,16
9704,2508,17
9704,4012,18
9704,4225,19
9704,5463,20
9704,2301,21
9704,1744,22
9704,705,23
9704,1157,24
9704,2823,25
9704,2478,26
9704,1245,27
9704,3168,28
9704,2966,29
9704,1553,30
9704,960,31
9704,980,32
9704,822,33
9704,801,34
9704,1080,35
9704,2050,36
9704,1550,37
9704,970,38
9704,1603,39
9704,1400,40
9704,1546,41
9704,989,42
9704,1102,43
9704,1149,44
9704,1625,45
9704,1541,46
9704,2269,47
9704,3708,48
9704,4495,49
9704,3658,50
9704,2083,51
9704,1091,52
9704,820,53
9704,1052,54
9704,1588,55
9704,2788,56
9704,277,57
9704,7029,58
9704,2593,59
9704,1884,60
9704,167,61
9704,122,62
9704,131,63
9704,116,64
9704,347,65
9704,845,66
9704,1533,67
9704,2901,68
9704,4128,69
9704,8986,70
9704,7173,71
9704,6456,72
9704,5104,73
9704,5161,74
9704,7254,75
9704,11550,76
9704,20558,77
9704,24611,78
9704,38200,79
9704,16347,80
9704,870,81
9704,14255,82
9704,6990,83
9704,4440,84
9704,31887,85
9704,45152,86
9704,66691,87
9704,35843,88
9704,45143,89
9704,10034,90
9704,8247,91
9704,7173,92
9704,10359,93
9704,21180,94
9704,31062,95
9704,47065,96
9704,43253,97
9704,20604,98
9704,9303,99
9704,6722,100
9704,4850,101
9704,4907,102
9704,10764,103
9704,21511,104
9704,32264,105
9704,33038,106
9704,27460,107
9704,15968,108
9704,7927,109
9704,4616,110
9704,4570,111
9704,4760,112
9704,17044,113
9704,34732,114
9704,68097,115
9704,70372,116
9704,39119,117
9704,19992,118
9704,8806,119
9704,5679,120
9704,4839,121
9704,10045,122
9704,17849,123
9704,18868,124
9704,43575,125
9704,37490,126
9704,21291,127
9704,14767,128
9704,10053,129
9704,7581,130
9704,8016,131
9704,27119,132
9704,51414,133
9704,73878,134
9704,78555,135
9704,33720,136
9704,18726,137
9704,11445,138
9704,6000,139
9704,5000,140
9704,10000,141
9704,20000,142
9704,35000,143
9704,54000,144
9704,38000,145
9704,26000,146
9704,15000,147
9704,6000,148
9704,9000,149
9704,11000,150
9704,24000,151
9704,35000,152
9704,55000,153
9704,60000,154
9704,35000,155
9704,7000,156
9705,913,0
9705,1015,1
9705,638,2
9705,753,3
9705,1222,4
9705,572,5
9705,352,6
9705,2445,7
9705,4755,8
9705,2719,9
9705,2057,10
9705,2207,11
9705,2892,12
9705,1536,13
9705,2445,14
9705,3323,15
9705,1146,16
9705,952,17
9705,3583,18
9705,2126,19
9705,1451,20
9705,1552,21
9705,609,22
9705,911,23
9705,674,24
9705,887,25
9705,558,26
9705,988,27
9705,2188,28
9705,2149,29
9705,593,30
9705,540,31
9705,440,32
9705,515,33
9705,999,34
9705,1620,35
9705,1440,36
9705,3778,37
9705,2290,38
9705,5823,39
9705,6000,40
9705,2130,41
9705,1837,42
9705,2834,43
9705,2683,44
9705,8780,45
9705,11754,46
9705,7440,47
9705,10164,48
9705,32754,49
9705,17155,50
9705,7624,51
9705,3109,52
9705,8322,53
9705,13284,54
9705,3052,55
9705,3741,56
9705,2700,57
9705,7114,58
9705,2019,59
9705,5273,60
9705,1319,61
9705,2353,62
9705,8802,63
9705,1923,64
9705,3704,65
9705,2979,66
9705,3811,67
9705,2964,68
9705,3847,69
9705,8048,70
9705,5119,71
9705,3309,72
9705,3730,73
9705,10011,74
9705,2757,75
9705,7706,76
9705,4122,77
9705,4534,78
9705,4453,79
9705,4674,80
9705,522,81
9705,9937,82
9705,15694,83
9705,2378,84
9705,25008,85
9705,6726,86
9705,8626,87
9705,12681,88
9705,8407,89
9705,7115,90
9705,9061,91
9705,11104,92
9705,16312,93
9705,12597,94
9705,19759,95
9705,20219,96
9705,15977,97
9705,10842,98
9705,12107,99
9705,17070,100
9705,14883,101
9705,16003,102
9705,23620,103
9705,25178,104
9705,25271,105
9705,22882,106
9705,24816,107
9705,20801,108
9705,16809,109
9705,17479,110
9705,21774,111
9705,17670,112
9705,22344,113
9705,25829,114
9705,42912,115
9705,48836,116
9705,28542,117
9705,17797,118
9705,15861,119
9705,25400,120
9705,20501,121
9705,23552,122
9705,20555,123
9705,20145,124
9705,52693,125
9705,26168,126
9705,22594,127
9705,18437,128
9705,14855,129
9705,14545,130
9705,13333,131
9705,6969,132
9705,19039,133
9705,19947,134
9705,35157,135
9705,27611,136
9705,18649,137
9705,22017,138
9705,24000,139
9705,20000,140
9705,23000,141
9705,20000,142
9705,32000,143
9705,35000,144
9705,36000,145
9705,33000,146
9705,17000,147
9705,8000,148
9705,15000,149
9705,18000,150
9705,14000,151
9705,14000,152
9705,24000,153
9705,17000,154
9705,11000,155
9705,7000,156
9706,670,0
9706,712,1
9706,721,2
9706,868,3
9706,847,4
9706,751,5
9706,652,6
9706,934,7
9706,871,8
9706,952,9
9706,1221,10
9706,1322,11
9706,843,12
9706,755,13
9706,486,14
9706,885,15
9706,473,16
9706,481,17
9706,604,18
9706,933,19
9706,742,20
9706,570,21
9706,407,22
9706,451,23
9706,337,24
9706,434,25
9706,199,26
9706,193,27
9706,344,28
9706,396,29
9706,121,30
9706,87,31
9706,90,32
9706,218,33
9706,234,34
9706,250,35
9706,270,36
9706,242,37
9706,242,38
9706,202,39
9706,300,40
9706,295,41
9706,296,42
9706,344,43
9706,312,44
9706,388,45
9706,410,46
9706,397,47
9706,495,48
9706,466,49
9706,377,50
9706,365,51
9706,358,52
9706,356,53
9706,313,54
9706,401,55
9706,163,56
9706,37,57
9706,401,58
9706,155,59
9706,314,60
9706,163,61
9706,116,62
9706,166,63
9706,38,64
9706,182,65
9706,291,66
9706,257,67
9706,247,68
9706,18,69
9706,778,70
9706,579,71
9706,631,72
9706,694,73
9706,590,74
9706,513,75
9706,402,76
9706,454,77
9706,652,78
9706,1242,79
9706,1472,80
9706,114,81
9706,1571,82
9706,1265,83
9706,145,84
9706,2166,85
9706,948,86
9706,1328,87
9706,1998,88
9706,2034,89
9706,1647,90
9706,1229,91
9706,1080,92
9706,1075,93
9706,938,94
9706,985,95
9706,1126,96
9706,1465,97
9706,1454,98
9706,1374,99
9706,1508,100
9706,1104,101
9706,1036,102
9706,1052,103
9706,1065,104
9706,933,105
9706,1099,106
9706,1319,107
9706,1394,108
9706,1547,109
9706,1295,110
9706,1374,111
9706,1212,112
9706,1057,113
9706,706,114
9706,927,115
9706,1643,116
9706,1396,117
9706,1824,118
9706,1747,119
9706,1637,120
9706,1761,121
9706,1386,122
9706,1265,123
9706,1282,124
9706,1881,125
9706,2000,126
9706,1909,127
9706,2322,128
9706,1621,129
9706,1881,130
9706,1568,131
9706,1528,132
9706,1198,133
9706,1244,134
9706,2439,135
9706,2020,136
9706,2243,137
9706,1388,138
9706,1000,139
9706,1000,140
9706,800,141
9706,700,142
9706,600,143
9706,800,144
9706,1000,145
9706,1000,146
9706,1000,147
9706,900,148
9706,600,149
9706,500,150
9706,400,151
9706,400,152
9706,400,153
9706,900,154
9706,1000,155
9706,600,156
9707,350,0
9707,375,1
9707,250,2
9707,414,3
9707,443,4
9707,333,5
9707,340,6
9707,367,7
9707,434,8
9707,621,9
9707,585,10
9707,541,11
9707,648,12
9707,494,13
9707,706,14
9707,732,15
9707,409,16
9707,442,17
9707,373,18
9707,401,19
9707,275,20
9707,269,21
9707,250,22
9707,226,23
9707,243,24
9707,309,25
9707,314,26
9707,219,27
9707,309,28
9707,310,29
9707,406,30
9707,350,31
9707,230,32
9707,196,33
9707,172,34
9707,170,35
9707,210,36
9707,384,37
9707,341,38
9707,479,39
9707,450,40
9707,372,41
9707,459,42
9707,629,43
9707,466,44
9707,526,45
9707,549,46
9707,675,47
9707,605,48
9707,672,49
9707,683,50
9707,607,51
9707,560,52
9707,529,53
9707,566,54
9707,759,55
9707,1060,56
9707,162,57
9707,1560,58
9707,425,59
9707,1036,60
9707,684,61
9707,846,62
9707,466,63
9707,154,64
9707,1094,65
9707,1568,66
9707,763,67
9707,260,68
9707,1511,69
9707,2700,70
9707,2312,71
9707,2183,72
9707,3139,73
9707,2118,74
9707,2600,75
9707,2999,76
9707,1941,77
9707,1583,78
9707,3490,79
9707,4158,80
9707,1500,81
9707,7451,82
9707,4127,83
9707,2191,84
9707,7563,85
9707,4161,86
9707,4087,87
9707,4923,88
9707,5409,89
9707,5576,90
9707,6040,91
9707,5700,92
9707,4329,93
9707,6339,94
9707,5630,95
9707,6003,96
9707,6342,97
9707,5876,98
9707,6021,99
9707,8340,100
9707,6864,101
9707,6612,102
9707,9027,103
9707,8814,104
9707,7326,105
9707,8259,106
9707,8539,107
9707,7654,108
9707,7487,109
9707,7036,110
9707,7792,111
9707,7349,112
9707,8249,113
9707,7687,114
9707,6360,115
9707,8116,116
9707,8600,117
9707,7778,118
9707,7830,119
9707,9357,120
9707,6884,121
9707,7163,122
9707,6499,123
9707,7737,124
9707,8680,125
9707,7565,126
9707,7557,127
9707,8336,128
9707,7862,129
9707,9139,130
9707,5515,131
9707,10808,132
9707,8386,133
9707,8283,134
9707,9763,135
9707,9139,136
9707,11643,137
9707,10542,138
9707,14000,139
9707,11000,140
9707,9500,141
9707,10000,142
9707,10000,143
9707,10500,144
9707,10500,145
9707,10500,146
9707,10500,147
9707,9100,148
9707,8100,149
9707,7400,150
9707,7100,151
9707,5500,152
9707,5700,153
9707,4500,154
9707,4500,155
9707,4500,156
9708,988,0
9708,1820,1
9708,1071,2
9708,1450,3
9708,1927,4
9708,1621,5
9708,2452,6
9708,4008,7
9708,3395,8
9708,4718,9
9708,3212,10
9708,2731,11
9708,4073,12
9708,3461,13
9708,4226,14
9708,5905,15
9708,2914,16
9708,3080,17
9708,5476,18
9708,3565,19
9708,2703,20
9708,4263,21
9708,583,22
9708,1955,23
9708,383,24
9708,613,25
9708,375,26
9708,30,27
9708,2644,28
9708,1166,29
9708,375,30
9708,1430,31
9708,480,32
9708,1820,33
9708,2393,34
9708,3500,35
9708,2580,36
9708,2423,37
9708,3038,38
9708,3237,39
9708,3450,40
9708,3007,41
9708,2619,42
9708,3741,43
9708,4734,44
9708,7681,45
9708,8264,46
9708,11636,47
9708,5693,48
9708,3122,49
9708,4666,50
9708,4035,51
9708,3252,52
9708,3199,53
9708,4260,54
9708,4151,55
9708,3704,56
9708,97,57
9708,16330,58
9708,3162,59
9708,5933,60
9708,1280,61
9708,505,62
9708,1520,63
9708,20,64
9708,2189,65
9708,5077,66
9708,2994,67
9708,627,68
9708,3,69
9708,285,70
9708,384,71
9708,727,72
9708,1141,73
9708,1568,74
9708,1057,75
9708,1269,76
9708,1261,77
9708,2196,78
9708,3140,79
9708,6371,80
9708,567,81
9708,8484,82
9708,3722,83
9708,958,84
9708,7031,85
9708,1875,86
9708,6869,87
9708,8185,88
9708,9550,89
9708,8696,90
9708,10733,91
9708,13204,92
9708,10191,93
9708,8522,94
9708,10725,95
9708,7969,96
9708,12045,97
9708,9783,98
9708,8087,99
9708,8558,100
9708,7228,101
9708,13830,102
9708,8515,103
9708,9499,104
9708,7451,105
9708,12834,106
9708,8781,107
9708,5980,108
9708,3909,109
9708,3904,110
9708,8204,111
9708,5427,112
9708,12378,113
9708,6610,114
9708,7427,115
9708,9318,116
9708,5047,117
9708,5169,118
9708,3701,119
9708,7016,120
9708,3470,121
9708,2565,122
9708,2417,123
9708,2071,124
9708,3128,125
9708,2575,126
9708,4813,127
9708,3032,128
9708,1486,129
9708,2081,130
9708,1555,131
9708,1820,132
9708,1226,133
9708,1161,134
9708,4749,135
9708,3330,136
9708,2495,137
9708,4237,138
9708,1800,139
9708,1500,140
9708,1900,141
9708,1500,142
9708,2500,143
9708,3800,144
9708,7400,145
9708,3600,146
9708,3000,147
9708,2500,148
9708,1100,149
9708,1300,150
9708,1800,151
9708,1000,152
9708,1000,153
9708,2500,154
9708,4400,155
9708,3500,156
9709,233,0
9709,88,1
9709,147,11
9709,120,13
9709,133,14
9709,302,15
9709,307,16
9709,174,17
9709,160,18
9709,129,19
9709,94,20
9709,116,21
9709,168,22
9709,163,23
9709,192,24
9709,290,25
9709,197,26
9709,263,27
9709,221,28
9709,218,29
9709,150,30
9709,200,31
9709,150,32
9709,188,33
9709,371,34
9709,380,35
9709,366,36
9709,464,37
9709,308,38
9709,567,39
9709,388,40
9709,323,41
9709,384,42
9709,876,43
9709,1035,44
9709,1145,45
9709,1148,46
9709,1240,47
9709,1344,48
9709,1073,49
9709,923,50
9709,678,51
9709,847,52
9709,1399,53
9709,1880,54
9709,2662,55
9709,3185,56
9709,706,57
9709,4499,58
9709,660,59
9709,398,60
9709,541,61
9709,1065,62
9709,1324,63
9709,533,64
9709,2475,65
9709,3567,66
9709,1638,67
9709,1722,68
9709,2647,69
9709,4667,70
9709,4549,71
9709,5929,72
9709,5559,73
9709,6952,74
9709,11119,75
9709,13969,76
9709,16592,77
9709,7672,78
9709,22700,79
9709,9900,80
9709,6506,81
9709,25100,82
9709,17809,83
9709,16049,84
9709,27750,85
9709,15641,86
9709,19141,87
9709,22190,88
9709,17093,89
9709,17780,90
9709,25382,91
9709,24855,92
9709,32031,93
9709,53264,94
9709,36621,95
9709,37123,96
9709,34712,97
9709,24772,98
9709,17827,99
9709,27413,100
9709,39686,101
9709,49373,102
9709,58628,103
9709,54924,104
9709,65522,105
9709,73066,106
9709,55720,107
9709,32548,108
9709,38306,109
9709,45534,110
9709,59599,111
9709,63724,112
9709,49349,113
9709,53113,114
9709,73752,115
9709,81769,116
9709,35081,117
9709,28184,118
9709,35660,119
9709,44352,120
9709,55496,121
9709,63810,122
9709,83319,123
9709,79206,124
9709,90080,125
9709,63318,126
9709,36360,127
9709,38828,128
9709,40834,129
9709,56882,130
9709,52258,131
9709,110610,132
9709,76393,133
9709,64215,134
9709,82941,135
9709,43641,136
9709,35400,137
9709,29363,138
9709,41000,139
9709,58000,140
9709,50000,141
9709,50000,142
9709,70000,143
9709,75000,144
9709,70000,145
9709,41000,146
9709,45000,147
9709,45000,148
9709,55000,149
9709,65000,150
9709,54000,151
9709,54000,152
9709,60000,153
9709,38000,154
9709,20000,155
9709,18000,156
9710,553,0
9710,285,1
9710,2789,11
9710,1269,13
9710,5279,15
9710,1458,16
9710,2312,17
9710,1199,18
9710,622,19
9710,943,20
9710,2323,21
9710,5913,22
9710,4909,23
9710,5626,24
9710,4357,25
9710,3700,26
9710,4095,27
9710,6100,28
9710,4750,29
9710,2750,30
9710,5830,31
9710,2500,32
9710,4040,33
9710,5161,34
9710,5700,35
9710,4360,36
9710,5197,37
9710,8801,38
9710,9004,39
9710,5250,40
9710,5147,41
9710,12776,42
9710,19532,43
9710,10390,44
9710,12708,45
9710,9309,46
9710,10557,47
9710,15272,48
9710,15894,49
9710,8534,50
9710,10757,51
9710,16153,52
9710,31100,53
9710,21046,54
9710,14886,55
9710,24660,56
9710,21167,57
9710,32564,58
9710,25268,59
9710,44144,60
9710,80381,61
9710,138772,62
9710,99534,63
9710,18983,64
9710,154070,65
9710,63357,66
9710,62431,67
9710,66236,68
9710,113914,69
9710,156279,70
9710,217646,71
9710,306891,72
9710,235000,73
9710,397597,74
9710,473298,75
9710,859093,76
9710,1062513,77
9710,396300,78
9710,728000,79
9710,387000,80
9710,63374,81
9710,694092,82
9710,1111646,83
9710,161053,84
9710,838549,85
9710,188545,86
9710,573600,87
9710,198236,88
9710,100640,89
9710,549577,90
9710,543155,91
9710,265117,92
9710,295617,93
9710,303172,94
9710,248710,95
9710,224347,96
9710,179075,97
9710,192261,98
9710,291281,99
9710,488238,100
9710,527161,101
9710,319444,102
9710,260805,103
9710,295847,104
9710,311953,105
9710,243862,106
9710,206156,107
9710,205471,108
9710,330527,109
9710,356789,110
9710,429304,111
9710,367302,112
9710,424875,113
9710,312543,114
9710,610280,115
9710,469775,116
9710,275963,117
9710,436509,118
9710,590916,119
9710,711174,120
9710,659159,121
9710,474942,122
9710,626711,123
9710,583319,124
9710,464297,125
9710,511993,126
9710,519963,127
9710,830100,128
9710,1028187,129
9710,1081489,130
9710,1082999,131
9710,817003,132
9710,347050,133
9710,380022,134
9710,344818,135
9710,223615,136
9710,322360,137
9710,574742,138
9710,800000,139
9710,950000,140
9710,650000,141
9710,650000,142
9710,810000,143
9710,550000,144
9710,550000,145
9710,700000,146
9710,750000,147
9710,910000,148
9710,1650000,149
9710,1450000,150
9710,950000,151
9710,1000000,152
9710,650000,153
9710,400000,154
9710,150000,155
9710,300000,156
9711,307,0
9711,300,1
9711,416,2
9711,289,3
9711,300,4
9711,430,5
9711,540,7
9711,488,8
9711,401,9
9711,840,10
9711,660,11
9711,502,12
9711,406,13
9711,604,14
9711,347,16
9711,664,17
9711,1075,18
9711,733,19
9711,867,20
9711,910,21
9711,2209,22
9711,1979,23
9711,2329,24
9711,1635,25
9711,1522,26
9711,890,27
9711,1062,28
9711,1500,29
9711,1013,30
9711,1173,31
9711,1152,32
9711,1070,33
9711,101,34
9711,168,35
9711,96,36
9711,46,37
9711,70,38
9711,22,40
9711,87,41
9711,300,43
9711,350,44
9711,290,45
9711,64,46
9711,51,47
9711,78,48
9711,153,49
9711,138,50
9711,79,51
9711,107,52
9711,177,54
9711,372,55
9711,210,56
9711,713,57
9711,522,58
9711,1900,59
9711,585,60
9711,273,61
9711,1115,62
9711,1034,63
9711,1175,64
9711,1820,65
9711,1898,66
9711,1763,67
9711,1467,68
9711,1305,69
9711,1140,70
9711,2091,71
9711,1289,72
9711,1442,73
9711,1712,74
9711,1633,75
9711,1481,76
9711,1052,77
9711,1978,78
9711,1370,79
9711,1929,80
9711,2140,81
9711,1959,82
9711,2560,83
9711,2871,84
9711,3376,85
9711,3980,86
9711,2384,87
9711,4150,88
9711,4832,89
9711,24783,90
9711,5811,91
9711,4887,92
9711,2411,93
9711,2967,94
9711,1630,95
9711,3582,96
9711,3114,97
9711,7193,98
9711,2147,99
9711,999,100
9711,506,101
9711,607,102
9711,813,103
9711,534,104
9711,803,105
9711,354,106
9711,142,107
9711,124,108
9711,325,109
9711,239,110
9711,217,111
9711,153,112
9711,172,113
9711,200,114
9711,200,115
9711,100,116
9711,600,117
9711,500,118
9711,1500,119
9711,6500,120
9711,2500,121
9711,13400,122
9711,9300,123
9711,1800,124
9711,800,125
9711,600,126
9711,400,127
9711,100,128
9711,500,129
9711,200,130
9711,100,131
9712,534,0
9712,419,1
9712,1072,12
9712,1927,13
9712,2385,15
9712,4010,16
9712,590,17
9712,2274,18
9712,3237,19
9712,3944,20
9712,4499,21
9712,3127,22
9712,3920,23
9712,3206,24
9712,3945,25
9712,1252,26
9712,500,27
9712,6421,28
9712,3025,29
9712,516,30
9712,100,31
9712,700,32
9712,1403,33
9712,2379,34
9712,1490,35
9712,3665,36
9712,2980,37
9712,3430,38
9712,3036,39
9712,4060,40
9712,1820,41
9712,2923,42
9712,3358,43
9712,4217,44
9712,2876,45
9712,4097,46
9712,3938,47
9712,5185,48
9712,2642,49
9712,3836,50
9712,3556,51
9712,4314,52
9712,4992,53
9712,4441,54
9712,4059,55
9712,5339,56
9712,45,57
9712,4352,58
9712,513,59
9712,3854,60
9712,141,61
9712,324,62
9712,48,63
9712,35,65
9712,772,66
9712,49,67
9712,258,68
9712,300,69
9712,992,70
9712,578,71
9712,3221,72
9712,712,73
9712,1633,74
9712,1000,75
9712,2779,76
9712,3340,77
9712,2492,89
9712,3790,90
9712,3790,91
9712,2161,92
9712,306,93
9712,3518,94
9712,1971,95
9712,2395,96
9712,653,97
9712,1326,98
9712,459,102
9712,283,103
9712,58,104
9712,149,105
9712,2637,106
9712,3081,107
9712,2713,108
9712,2242,109
9712,4279,110
9712,10491,111
9712,3200,112
9712,3825,113
9712,3715,114
9712,4170,115
9712,6851,116
9712,8744,117
9712,9480,118
9712,6444,119
9712,9032,120
9712,6858,121
9712,6995,122
9712,12058,123
9712,11229,124
9712,13623,125
9712,9506,126
9712,6700,127
9712,6433,128
9712,5056,129
9712,2922,130
9712,1553,134
9712,803,136
9712,92,137
9712,150,138
9713,8200,0
9713,4440,1
9713,4602,2
9713,9294,3
9713,862,5
9713,4130,6
9713,17470,7
9713,12072,8
9713,9646,9
9713,7917,10
9713,14447,11
9713,21825,12
9713,24600,13
9713,18099,14
9713,10613,15
9713,9856,16
9713,28048,17
9713,34746,18
9713,54336,19
9713,25914,20
9713,34210,21
9713,101072,22
9713,22580,23
9713,15003,24
9713,2506,25
9713,9105,26
9713,19855,27
9713,19427,28
9713,77052,29
9713,14268,30
9713,16955,31
9713,19682,32
9713,16650,33
9713,9561,34
9713,970,35
9713,830,36
9713,2330,38
9713,5444,39
9713,1330,43
9713,285607,57
9713,29006,58
9713,25840,59
9713,24301,61
9713,15621,62
9713,26781,63
9713,54827,64
9713,82430,65
9713,82814,66
9713,91316,67
9713,70685,68
9713,84489,69
9713,95534,70
9713,62543,71
9713,29590,72
9713,15409,73
9713,18516,74
9713,39258,75
9713,5052,76
9713,155461,77
9713,144519,78
9713,106279,79
9713,45909,80
9713,22668,81
9713,631,82
9713,3070,83
9713,9932,84
9713,6434,85
9713,60520,86
9713,49053,87
9713,50934,88
9713,104123,89
9713,87722,90
9713,65585,91
9713,17593,92
9713,10950,93
9713,17830,94
9713,13595,95
9713,13072,96
9713,45118,97
9713,53522,98
9713,136726,99
9713,137685,100
9713,94150,101
9713,36286,102
9713,23000,103
9713,50000,104
9713,55000,105
9713,65000,106
9713,60000,107
9713,80000,108
9713,95000,109
9713,55000,110
9713,17000,111
9713,5000,112
9713,15000,113
9713,0,114
9713,5000,115
9713,45000,116
9714,534,0
9714,110,1
9714,116,2
9714,160,3
9714,120,4
9714,97,5
9714,67,6
9714,13,7
9714,30,8
9714,36,9
9714,99,10
9714,36,11
9714,46,12
9714,56,13
9714,95,14
9714,85,15
9714,59,16
9714,40,17
9714,74,18
9714,95,19
9714,80,20
9714,30,21
9714,181,22
9714,100,23
9714,182,24
9714,145,25
9714,146,26
9714,282,27
9714,344,28
9714,242,29
9714,457,30
9714,465,31
9714,584,32
9714,578,33
9714,393,34
9714,418,35
9714,762,36
9714,228,37
9714,211,38
9714,417,39
9714,502,40
9714,714,41
9714,164,42
9714,980,43
9714,614,44
9714,570,45
9714,317,46
9714,550,47
9714,338,48
9714,51,49
9714,395,50
9714,962,51
9714,802,52
9714,779,53
9714,879,54
9714,1805,55
9714,1289,56
9714,1688,57
9714,1820,58
9714,1440,59
9714,1325,60
9714,1321,61
9714,1482,62
9714,974,63
9714,3400,64
9714,2970,65
9714,682,66
9714,5296,67
9714,2479,68
9714,1435,69
9714,6225,70
9714,3590,71
9714,4962,72
9714,6401,73
9714,5293,74
9714,4040,75
9714,4302,76
9714,4504,77
9714,4678,78
9714,5805,79
9714,5269,80
9714,5894,81
9714,7500,82
9714,6522,83
9714,5027,84
9714,6053,85
9714,5218,86
9714,4049,87
9714,5333,88
9714,5618,89
9714,5643,90
9714,6258,91
9714,7633,92
9714,6415,93
9714,5984,94
9714,5822,95
9714,5036,96
9714,4715,97
9714,5310,98
9714,4432,99
9714,5951,100
9714,7376,101
9714,8917,102
9714,6349,103
9714,6509,104
9714,4348,105
9714,3271,106
9714,3272,107
9714,3274,108
9714,3262,109
9714,5706,110
9714,5750,111
9714,5155,112
9714,4987,113
9714,5171,114
9714,4977,115
9714,3784,116
9714,4170,117
9714,4029,118
9714,4492,119
9714,6138,120
9714,5387,121
9714,6530,122
9714,5658,123
9714,5500,124
9714,4300,125
9714,4000,126
9714,3300,127
9714,4000,128
9714,4400,129
9714,5500,130
9714,5000,131
9714,5500,132
9714,3500,133
9714,4000,134
9714,3000,135
9714,2400,136
9714,2000,137
9714,3000,138
9714,4000,139
9714,4400,140
9714,3500,141
9715,168,0
9715,435,1
9715,396,2
9715,1192,3
9715,1067,4
9715,1652,5
9715,4631,6
9715,517,7
9715,588,8
9715,4305,9
9715,3884,10
9715,3835,11
9715,25,12
9715,3670,13
9715,2463,14
9715,279,15
9715,713,16
9715,8,17
